,Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1 xT,Shots Faced per 1 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date,Result,Pts,Win,Draw,Loss,Field Tilt - Possession,xT Difference,xPts,Pts-xPts,xG per 1 xT,Open Play xG per 1 xT,xGA per 1 xT Against,Open Play xGA per 1 xT Against
10,Kaiserslautern,0.4,3.14,-2.74,0.36,2.32,-1.96,0.04,0.05,-0.01,0.4,2.38,-1.98,1,2,-1,1.74,49,41.87,42.21,1.04,1.33,160,12,10,15,9.62,11.28,10.39,4,2,20,3,12,54.1,27.55,37.4,47.87,43.37,21.26,2,Kaiserslautern 1-2 Paderborn,2026-02-28,L,0,0,0,1,-7.130000000000003,-0.29000000000000004,0.12,-0.12,0.38461538461538464,0.34615384615384615,2.3609022556390977,1.7443609022556388
11,Kaiserslautern,3.25,2.37,0.88,2.41,1.65,0.76,0.07,0.72,-0.65,2.49,2.37,0.12,3,2,1,0.12,45.5,48.18,45.76,1.2,1.01,169,9,17,20,14.17,19.8,9.21,2,8,15,5,13,82.5,42.72,46.73,48.85,107.57,59.03,0,Preußen Münster 2-3 Kaiserslautern,2026-02-22,W,3,1,0,0,2.6799999999999997,0.18999999999999995,1.86,1.14,2.7083333333333335,2.0083333333333337,2.3465346534653464,1.6336633663366336
12,Kaiserslautern,1.79,0.85,0.94,1.77,0.67,1.1,0.01,0.18,-0.17,1.79,0.85,0.94,1,0,1,0.06,37.1,48.05,50.48,0.48,0.47,161,11,13,14,27.08,29.79,13.23,5,5,12,1,14,89.7,50.08,126.6,97.03,206.43,82.27,2,Kaiserslautern 1-0 Greuther Fürth,2026-02-14,W,3,1,0,0,10.949999999999996,0.010000000000000009,2.28,0.72,3.729166666666667,3.6875,1.8085106382978724,1.4255319148936172
13,Kaiserslautern,1.95,3.08,-1.13,1.8,2.13,-0.33,0.15,0.19,-0.04,1.95,2.32,-0.37,0,4,-4,-2.87,53.1,51.64,46.79,0.68,0.41,223,17,16,15,23.53,36.59,15.04,2,4,24,6,17,114.3,60.44,39.33,39.54,61.34,26.99,0,Darmstadt 98 4-0 Kaiserslautern,2026-02-07,L,0,0,0,1,-1.4600000000000009,0.2700000000000001,0.99,-0.99,2.867647058823529,2.6470588235294117,7.51219512195122,5.195121951219512
14,Kaiserslautern,0.49,3.71,-3.22,0.45,2.93,-2.48,0.04,0.02,0.02,0.49,2.95,-2.46,1,3,-2,1.22,37.3,35.34,47.5,0.84,1.44,149,13,6,18,7.14,12.5,16,4,7,16,2,10,35,14.18,92.6,84.18,17.5,9.18,1,Kaiserslautern 1-3 Elversberg,2026-01-31,L,0,0,0,1,-1.9599999999999937,-0.6,0.13,-0.13,0.5833333333333334,0.5357142857142857,2.576388888888889,2.0347222222222223
15,Kaiserslautern,1.58,1.11,0.47,1.55,0.52,1.03,0.03,0.6,-0.57,1.58,1.11,0.47,2,2,0,-0.47,39.6,31.87,38.36,0.51,1.03,110,13,8,17,15.69,16.5,11.56,5,4,19,2,16,43.1,23.41,55.6,61.64,57.03,34.06,0,Schalke 04 2-2 Kaiserslautern,2026-01-25,D,1,0,1,0,-7.73,-0.52,1.9,-0.9,3.0980392156862746,3.0392156862745097,1.0776699029126213,0.5048543689320388
16,Kaiserslautern,3.03,1.26,1.77,3,1.24,1.76,0.03,0.01,0.02,3.03,1.26,1.77,3,1,2,0.23,48.8,55.63,50.09,0.67,0.97,227,15,16,11,23.88,11.34,9.35,5,3,40,5,12,125.2,58.56,72.6,68.11,117.8,71.31,0,Kaiserslautern 3-1 Hannover 96,2026-01-18,W,3,1,0,0,6.830000000000005,-0.29999999999999993,2.38,0.62,4.522388059701492,4.477611940298507,1.2989690721649485,1.2783505154639176
17,Kaiserslautern,2.6,2.61,-0.01,1.21,2.61,-1.4,0.63,0,0.63,1.84,2.61,-0.77,2,3,-1,-0.99,54.1,58.27,51.6,1.44,0.52,216,11,15,20,10.42,38.46,8.22,6,3,19,4,9,87.6,50.87,37.93,65.55,73.9,44.87,0,Kaiserslautern 2-3 Magdeburg,2025-12-20,L,0,0,0,1,4.170000000000002,0.9199999999999999,1.5,-1.5,1.8055555555555556,0.8402777777777778,5.019230769230769,5.019230769230769
18,Kaiserslautern,0.1,0.78,-0.68,0.1,0.62,-0.52,0,0.16,-0.16,0.1,0.78,-0.68,0,0,0,0.68,28.2,25.75,44.21,0.18,0.57,102,5,4,15,22.22,26.32,21.62,1,6,9,4,10,3.2,1.48,162.2,97.4,42,31.04,0,Arminia Bielefeld 0-0 Kaiserslautern,2025-12-13,D,1,0,1,0,-2.4499999999999993,-0.38999999999999996,0.12,0.88,0.5555555555555556,0.5555555555555556,1.3684210526315792,1.087719298245614
19,Kaiserslautern,1.63,0.84,0.79,1.15,0.84,0.31,0.48,0,0.48,1.63,0.84,0.79,3,1,2,1.21,41.8,44.79,46.8,0.3,1.03,152,8,12,9,40,8.74,12.21,3,1,19,7,11,65.1,46.97,78.27,93.1,123.53,84.19,1,Kaiserslautern 3-1 Dynamo Dresden,2025-12-06,W,3,1,0,0,2.990000000000002,-0.73,2.2,0.8,5.433333333333334,3.833333333333333,0.8155339805825242,0.8155339805825242
