,Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1 xT,Shots Faced per 1 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date,Result,Pts,Win,Draw,Loss,Field Tilt - Possession,xT Difference,xPts,Pts-xPts,xG per 1 xT,Open Play xG per 1 xT,xGA per 1 xT Against,Open Play xGA per 1 xT Against
24,Fortuna Düsseldorf,1.47,1.53,-0.06,0.77,1.48,-0.71,0.7,0.05,0.65,1.47,1.53,-0.06,0,1,-1,-0.94,47.4,51.74,52.59,0.75,0.64,251,21,18,11,24,17.19,12.9,3,8,22,7,7,126.1,61.18,56.2,77.98,141.83,71.91,2,Hertha BSC 1-0 Fortuna Düsseldorf,2025-10-25,L,0,0,0,1,4.340000000000003,0.10999999999999999,1.45,-1.45,1.96,1.0266666666666666,2.390625,2.3125
25,Fortuna Düsseldorf,1.46,1.53,-0.07,0.91,1.46,-0.55,0.55,0.07,0.48,1.46,1.53,-0.07,1,2,-1,-0.93,65.3,65.31,47.18,0.73,0.53,279,12,14,14,19.18,26.42,8.16,4,3,33,9,12,162.7,77.15,6.13,4.05,39.3,22.18,0,Fortuna Düsseldorf 1-2 Eintracht Braunschweig,2025-10-17,L,0,0,0,1,0.010000000000005116,0.19999999999999996,1.45,-1.45,2,1.2465753424657535,2.8867924528301887,2.7547169811320753
26,Fortuna Düsseldorf,1.72,2.21,-0.49,1.7,1.45,0.25,0.02,0,0.02,1.72,1.45,0.27,2,3,-1,-0.51,54.7,57.93,47.15,0.98,0.53,236,18,12,17,12.24,32.08,11.78,5,4,18,1,14,88.3,52.56,31.93,30.86,49.5,29.68,3,Fortuna Düsseldorf 2-3 Nürnberg,2025-10-03,L,0,0,0,1,3.229999999999997,0.44999999999999996,1.21,-1.21,1.7551020408163265,1.7346938775510203,4.169811320754716,2.735849056603773
27,Fortuna Düsseldorf,1.3,1.48,-0.18,1.13,1.48,-0.35,0.17,0,0.17,1.3,1.48,-0.18,1,0,1,1.18,36.4,27.17,42.24,0.38,1.06,120,8,7,23,18.42,21.7,17.88,0,9,13,3,14,26.6,9.25,97.8,91.51,54.5,30.99,0,Bochum 0-1 Fortuna Düsseldorf,2025-09-27,W,3,1,0,0,-9.229999999999997,-0.68,1.35,1.65,3.4210526315789473,2.9736842105263155,1.3962264150943395,1.3962264150943395
28,Fortuna Düsseldorf,0.98,2.41,-1.43,0.88,2.1,-1.22,0.1,0.31,-0.21,0.98,2.41,-1.43,0,3,-3,-1.57,51.1,56.77,48.21,0.88,1.02,250,18,11,18,12.5,17.65,14.14,5,2,26,6,11,107.1,51.39,44,45.7,75,36.22,2,Fortuna Düsseldorf 0-3 Darmstadt 98,2025-09-21,L,0,0,0,1,5.670000000000002,-0.14,0.6,-0.6,1.1136363636363635,1,2.3627450980392157,2.058823529411765
29,Fortuna Düsseldorf,1.35,2.77,-1.42,0.38,2.26,-1.88,0.22,0.5,-0.28,0.59,2.77,-2.18,2,1,1,2.42,27.8,38.93,45.69,0.54,0.54,140,6,10,21,18.52,38.89,27.74,4,7,15,2,9,70.8,27.42,285.93,97.39,238.8,75.16,0,Preußen Münster 1-2 Fortuna Düsseldorf,2025-09-14,W,3,1,0,0,11.129999999999999,0,0.75,2.25,2.5,0.7037037037037037,5.12962962962963,4.185185185185184
30,Fortuna Düsseldorf,1.35,0.54,0.81,1.35,0.47,0.88,0,0.07,-0.07,1.35,0.54,0.81,0,0,0,-0.81,51.8,49.35,49.01,0.78,0.34,269,10,16,9,20.51,26.47,14.36,1,4,27,4,9,119.6,59.38,43.13,38.83,97.83,53.56,0,Fortuna Düsseldorf 0-0 Karlsruher SC,2025-08-30,D,1,0,1,0,-2.4499999999999957,0.44,2.41,-1.41,1.7307692307692308,1.7307692307692308,1.588235294117647,1.3823529411764703
31,Fortuna Düsseldorf,1.83,1.59,0.24,1.57,1.38,0.19,0.26,0.21,0.05,1.83,1.59,0.24,2,1,1,0.76,56.9,58.48,52.12,0.98,0.72,301,14,14,17,14.29,23.61,11.1,5,5,19,7,8,139,66.41,51.07,47.37,152.47,79.95,1,Paderborn 1-2 Fortuna Düsseldorf,2025-08-23,W,3,1,0,0,1.5799999999999983,0.26,1.66,1.34,1.8673469387755104,1.6020408163265307,2.2083333333333335,1.9166666666666665
32,Fortuna Düsseldorf,0.57,1.74,-1.17,0.32,0.89,-0.57,0.25,0.09,0.16,0.57,0.98,-0.41,0,2,-2,-0.83,52.6,64.77,49.95,0.45,0.78,237,10,9,10,20,12.82,9.45,6,1,18,5,18,108.3,67.77,74.13,66.75,112.1,67.49,0,Fortuna Düsseldorf 0-2 Hannover 96,2025-08-09,L,0,0,0,1,12.169999999999995,-0.33,0.46,-0.46,1.2666666666666666,0.7111111111111111,2.230769230769231,1.141025641025641
33,Fortuna Düsseldorf,1.52,2.89,-1.37,1.43,0.99,0.44,0.09,1.14,-1.05,1.52,2.13,-0.61,1,5,-4,-2.63,36.2,42.86,44.71,0.4,0.66,129,9,11,15,27.5,22.73,14.7,3,6,13,3,14,69.3,36.42,131.6,89.57,109.92,52.22,1,Arminia Bielefeld 5-1 Fortuna Düsseldorf,2025-08-02,L,0,0,0,1,6.659999999999997,-0.26,0.81,-0.81,3.8,3.5749999999999997,4.378787878787879,1.5
