,Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1 xT,Shots Faced per 1 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date,Result,Pts,Win,Draw,Loss,Field Tilt - Possession,xT Difference,xPts,Pts-xPts,xG per 1 xT,Open Play xG per 1 xT,xGA per 1 xT Against,Open Play xGA per 1 xT Against
16,Arminia Bielefeld,0.62,1.89,-1.27,0.62,1.77,-1.15,0,0.13,-0.13,0.62,1.89,-1.27,0,1,-1,0.27,46.6,45.1,45.91,0.5,0.89,179,9,6,12,12,13.48,12.68,0,6,15,2,17,48.4,31.29,50.87,66,47.1,36.73,4,Fortuna Düsseldorf 1-0 Arminia Bielefeld,2026-01-16,L,0,0,0,1,-1.5,-0.39,0.46,-0.46,1.24,1.24,2.1235955056179776,1.9887640449438202
17,Arminia Bielefeld,0.81,0.62,0.19,0.72,0.58,0.14,0.09,0.05,0.04,0.81,0.62,0.19,1,1,0,-0.19,43.5,58.97,48.18,0.73,0.46,174,15,11,10,15.07,21.74,13.9,4,3,19,4,16,90.6,61.63,84,76.14,110.8,82.54,7,Hertha BSC 1-1 Arminia Bielefeld,2025-12-19,D,1,0,1,0,15.469999999999999,0.26999999999999996,1.8,-0.8,1.1095890410958904,0.9863013698630136,1.3478260869565217,1.2608695652173911
18,Arminia Bielefeld,0.78,0.1,0.68,0.62,0.1,0.52,0.16,0,0.16,0.78,0.1,0.68,0,0,0,-0.68,71.8,74.25,56.4,0.57,0.18,502,13,15,4,26.32,22.22,6.23,6,1,33,10,19,212.4,98.52,4.33,2.6,93.33,68.96,3,Arminia Bielefeld 0-0 Kaiserslautern,2025-12-13,D,1,0,1,0,2.450000000000003,0.38999999999999996,2.88,-1.88,1.3684210526315792,1.087719298245614,0.5555555555555556,0.5555555555555556
19,Arminia Bielefeld,0.98,1.63,-0.65,0.89,1.28,-0.39,0.09,0.34,-0.25,0.98,1.63,-0.65,0,1,-1,-0.35,57.8,48.79,42.78,0.86,0.47,149,9,15,12,17.44,25.53,6.05,5,4,20,5,12,64.1,48.93,12.07,13.79,51.17,29.47,0,Bochum 1-0 Arminia Bielefeld,2025-12-06,L,0,0,0,1,-9.009999999999998,0.39,0.94,-0.94,1.1395348837209303,1.0348837209302326,3.4680851063829787,2.7234042553191493
20,Arminia Bielefeld,1.77,2.06,-0.29,0.63,1.92,-1.29,0.38,0.13,0.25,1.01,2.06,-1.05,1,2,-1,-0.71,51.3,62.25,50.82,0.52,0.41,216,18,17,14,32.69,34.15,6.39,9,5,29,13,16,113.4,58.45,52.4,71.2,144.9,67.58,9,Arminia Bielefeld 1-2 Preußen Münster,2025-11-30,L,0,0,0,1,10.950000000000003,0.11000000000000004,1.33,-1.33,3.4038461538461537,1.2115384615384615,5.024390243902439,4.682926829268292
21,Arminia Bielefeld,1.1,1.36,-0.26,0.25,0.33,-0.08,0.85,0.26,0.59,1.1,0.6,0.5,0,2,-2,-1.74,43.8,57.96,50.92,0.46,0.34,218,20,16,11,34.78,32.35,12.16,8,4,34,13,12,175.5,60.9,88.53,70.37,185.9,66.04,6,Nürnberg 2-0 Arminia Bielefeld,2025-11-23,L,0,0,0,1,14.160000000000004,0.12,1.26,-1.26,2.391304347826087,0.5434782608695652,4,0.9705882352941176
22,Arminia Bielefeld,2.71,0.3,2.41,1.95,0.16,1.79,0,0.14,-0.14,1.95,0.3,1.65,4,0,4,1.59,44.9,51.47,45.64,0.95,0.47,193,15,19,8,20,17.02,21.36,3,1,14,3,8,114.6,68.79,120.6,82.72,308.72,92.78,5,Arminia Bielefeld 4-0 Karlsruher SC,2025-11-08,W,3,1,0,0,6.57,0.48,2.9,0.1,2.8526315789473684,2.0526315789473686,0.6382978723404256,0.34042553191489366
23,Arminia Bielefeld,0.69,2.49,-1.8,0.54,1.08,-0.54,0.16,1.41,-1.25,0.69,2.49,-1.8,2,2,0,1.8,45.8,47.28,43.51,0.58,1.5,173,8,10,19,17.24,12.67,16.15,1,4,16,9,12,46.6,27.97,83.27,61.05,66.07,32.56,4,Darmstadt 98 2-2 Arminia Bielefeld,2025-11-01,D,1,0,1,0,1.480000000000004,-0.92,0.37,0.63,1.1896551724137931,0.9310344827586208,1.6600000000000001,0.7200000000000001
24,Arminia Bielefeld,1.55,1.37,0.18,1.32,1.27,0.05,0.24,0.09,0.15,1.55,1.37,0.18,2,0,2,1.82,31.6,33.83,48.64,0.19,0.87,143,7,11,16,57.89,18.39,12.23,8,5,22,3,13,61.1,25.34,94.2,96,103.8,44.32,0,Arminia Bielefeld 2-0 Elversberg,2025-10-25,W,3,1,0,0,2.229999999999997,-0.6799999999999999,1.64,1.36,8.157894736842106,6.947368421052632,1.574712643678161,1.4597701149425288
25,Arminia Bielefeld,3.15,4.21,-1.06,1.59,2.35,-0.76,0.04,1.1,-1.06,1.63,3.45,-1.82,3,4,-1,0.06,49.2,54.61,48.35,0.98,0.68,197,13,16,20,16.33,29.41,7.57,8,3,17,5,15,106.6,51.67,74.53,65.46,119.57,62.42,0,Paderborn 4-3 Arminia Bielefeld,2025-10-18,L,0,0,0,1,5.409999999999997,0.29999999999999993,1.17,-1.17,3.2142857142857144,1.6224489795918369,6.191176470588235,3.455882352941176
26,Arminia Bielefeld,1.4,1.48,-0.08,0.91,1.48,-0.57,0.49,0,0.49,1.4,1.48,-0.08,1,2,-1,-0.92,70.1,58.66,42.58,1.13,0.32,207,11,11,11,9.73,34.38,6.16,3,4,21,6,16,104.9,70.36,1.53,0.96,32.93,15.68,2,Arminia Bielefeld 1-2 Schalke 04,2025-10-05,L,0,0,0,1,-11.439999999999998,0.8099999999999998,1.44,-1.44,1.238938053097345,0.8053097345132745,4.625,4.625
27,Arminia Bielefeld,1.22,3.43,-2.21,1.19,1.91,-0.72,0.03,0,0.03,1.22,1.91,-0.69,1,3,-2,0.21,45,48.45,48.71,0.91,0.7,183,16,11,13,12.09,18.57,11.63,5,6,19,2,11,72,42.6,71.2,89.22,100.27,54.84,2,Hannover 96 3-1 Arminia Bielefeld,2025-09-28,L,0,0,0,1,3.450000000000003,0.21000000000000008,0.51,-0.51,1.3406593406593406,1.3076923076923075,4.9,2.7285714285714286
28,Arminia Bielefeld,1.78,1.79,-0.01,1.59,1.77,-0.18,0.19,0.02,0.17,1.78,1.79,-0.01,1,3,-2,-1.99,66.4,60.15,44.51,0.36,0.36,225,8,15,11,41.67,30.56,7.03,3,3,11,6,11,108.1,65.52,7.13,5.78,63.47,31.56,4,Arminia Bielefeld 1-3 Greuther Fürth,2025-09-19,L,0,0,0,1,-6.250000000000007,0,1.49,-1.49,4.944444444444445,4.416666666666667,4.972222222222222,4.916666666666667
29,Arminia Bielefeld,2,0.7,1.3,1.99,0.59,1.4,0.01,0.11,-0.1,2,0.7,1.3,2,0,2,0.7,41.9,42.67,43.9,0.83,0.73,148,11,13,17,15.66,23.29,12.79,7,6,11,5,13,65.8,37.32,101.93,89.62,146.77,69.68,0,Arminia Bielefeld 2-0 Magdeburg,2025-09-12,W,3,1,0,0,0.7700000000000031,0.09999999999999998,2.5,0.5,2.4096385542168677,2.397590361445783,0.958904109589041,0.8082191780821918
30,Arminia Bielefeld,1.27,1.39,-0.12,1.27,1.31,-0.04,0,0.08,-0.08,1.27,1.39,-0.12,1,1,0,0.12,69.1,68.82,50.31,0.9,0.1,314,20,13,8,14.44,80,7.19,3,7,25,7,12,207.2,86.19,4.67,3.78,130.33,63.64,1,Eintracht Braunschweig 1-1 Arminia Bielefeld,2025-08-30,D,1,0,1,0,-0.28000000000000114,0.8,1.4,-0.4,1.4111111111111112,1.4111111111111112,13.899999999999999,13.1
31,Arminia Bielefeld,1.05,1.73,-0.68,0.87,1.41,-0.54,0.18,0.31,-0.13,1.05,1.73,-0.68,1,2,-1,-0.32,56.1,44.94,45.35,0.91,1.6,190,19,12,21,13.19,13.12,7.38,6,5,24,4,13,85.3,32.9,21.67,17.06,33.47,12.79,2,Arminia Bielefeld 1-2 Dynamo Dresden,2025-08-24,L,0,0,0,1,-11.160000000000004,-0.6900000000000001,0.95,-0.95,1.153846153846154,0.956043956043956,1.0812499999999998,0.8812499999999999
32,Arminia Bielefeld,1.45,1.55,-0.1,0.69,1.37,-0.68,0.75,0.18,0.57,1.45,1.55,-0.1,2,0,2,2.1,41.2,47.23,43.75,0.31,1.06,144,10,12,15,38.71,14.15,13.47,7,9,15,7,15,68.6,39.38,93.53,72.7,131.07,82.21,0,Holstein Kiel 0-2 Arminia Bielefeld,2025-08-10,W,3,1,0,0,6.029999999999994,-0.75,1.42,1.58,4.67741935483871,2.225806451612903,1.4622641509433962,1.2924528301886793
33,Arminia Bielefeld,2.89,1.52,1.37,0.99,1.43,-0.44,1.14,0.09,1.05,2.13,1.52,0.61,5,1,4,2.63,63.8,57.14,44.83,0.66,0.4,233,12,15,11,22.73,27.5,10.62,6,3,21,8,12,121,63.58,15.33,10.43,100.59,47.78,0,Arminia Bielefeld 5-1 Fortuna Düsseldorf,2025-08-02,W,3,1,0,0,-6.659999999999997,0.26,2.19,0.81,4.378787878787879,1.5,3.8,3.5749999999999997
