,Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1 xT,Shots Faced per 1 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date,Result,Pts,Win,Draw,Loss,Field Tilt - Possession,xT Difference,xPts,Pts-xPts,xG per 1 xT,Open Play xG per 1 xT,xGA per 1 xT Against,Open Play xGA per 1 xT Against
10,Magdeburg,2.45,1.22,1.23,1.62,1.22,0.4,0.83,0,0.83,2.45,1.22,1.23,1,3,-2,-3.23,63.4,69.88,51.34,1.45,0.38,310,18,23,8,15.86,21.05,9.59,6,5,29,6,9,197.9,89.26,14.2,14.55,97.87,61.12,0,Magdeburg 1-3 Karlsruher SC,2026-03-01,L,0,0,0,1,6.479999999999997,1.0699999999999998,2.23,-2.23,1.6896551724137934,1.1172413793103448,3.2105263157894735,3.2105263157894735
11,Magdeburg,1.9,3.52,-1.62,1.14,2.66,-1.52,0,0.1,-0.1,1.14,2.76,-1.62,3,5,-2,-0.38,51.7,32.78,36.95,0.31,1,120,9,15,23,48.39,23,12.75,2,7,8,2,8,21.9,11.4,12.6,10.91,9.63,4.25,0,Schalke 04 5-3 Magdeburg,2026-02-21,L,0,0,0,1,-18.92,-0.69,0.84,-0.84,6.129032258064516,3.6774193548387095,3.52,2.66
12,Magdeburg,1.6,1.7,-0.1,1.37,1.4,-0.03,0.23,0.31,-0.08,1.6,1.7,-0.1,0,2,-2,-1.9,58.9,56.18,50.22,1.18,0.74,251,19,19,14,16.1,18.92,12.68,1,5,22,4,8,138,66.63,2.6,2.99,63,35.18,1,Magdeburg 0-2 Arminia Bielefeld,2026-02-15,L,0,0,0,1,-2.719999999999999,0.43999999999999995,1.43,-1.43,1.3559322033898307,1.1610169491525426,2.2972972972972974,1.8918918918918919
13,Magdeburg,2.15,2.17,-0.02,2.12,0.61,1.51,0.03,1.56,-1.53,2.15,2.17,-0.02,5,4,1,1.02,43.9,43.01,43.51,0.92,0.47,140,14,14,14,15.22,29.79,13.1,1,5,10,1,18,48,38.37,54.53,66.94,73.6,49.71,0,Greuther Fürth 4-5 Magdeburg,2026-02-06,W,3,1,0,0,-0.8900000000000006,0.45000000000000007,1.49,1.51,2.3369565217391304,2.3043478260869565,4.617021276595745,1.297872340425532
14,Magdeburg,0.79,2.18,-1.39,0.78,2.18,-1.4,0.01,0,0.01,0.79,2.18,-1.39,1,2,-1,0.39,57,55.95,43.08,0.98,0.55,200,18,13,12,13.27,21.82,10,5,3,16,6,11,113.5,53.36,30.13,26.05,58.9,29.55,0,Magdeburg 1-2 Hannover 96,2026-01-30,L,0,0,0,1,-1.0499999999999972,0.42999999999999994,0.52,-0.52,0.8061224489795918,0.7959183673469388,3.9636363636363634,3.9636363636363634
15,Magdeburg,1.71,1.64,0.07,1.57,0.7,0.87,0.15,0.94,-0.79,1.71,1.64,0.07,1,2,-1,-1.07,63.4,61.74,46.44,1.08,0.68,267,14,21,13,19.44,19.12,11.77,3,3,33,10,9,156.1,71.15,6.93,5.27,81.33,36.26,0,Magdeburg 1-2 Dynamo Dresden,2026-01-24,L,0,0,0,1,-1.6599999999999966,0.4,1.55,-1.55,1.5833333333333333,1.4537037037037037,2.411764705882353,1.0294117647058822
16,Magdeburg,2.03,0.42,1.61,1.69,0.17,1.52,0.34,0.25,0.09,2.03,0.42,1.61,3,0,3,1.39,55.9,50.85,42.33,0.64,0.36,184,21,21,6,32.81,16.67,9.48,4,6,18,9,12,143.1,66.56,38.27,31.18,116.33,61.66,0,Eintracht Braunschweig 0-3 Magdeburg,2026-01-16,W,3,1,0,0,-5.049999999999997,0.28,2.75,0.25,3.1718749999999996,2.640625,1.1666666666666667,0.47222222222222227
17,Magdeburg,2.61,2.6,0.01,2.61,1.21,1.4,0,0.63,-0.63,2.61,1.84,0.77,3,2,1,0.99,45.9,41.73,42.86,0.52,1.44,127,16,20,15,38.46,10.42,9.91,3,6,10,4,16,84.6,49.13,19.93,34.45,90.8,55.13,1,Kaiserslautern 2-3 Magdeburg,2025-12-20,W,3,1,0,0,-4.170000000000002,-0.9199999999999999,1.5,1.5,5.019230769230769,5.019230769230769,1.8055555555555556,0.8402777777777778
18,Magdeburg,3.56,2.59,0.97,2.78,0.94,1.84,0.02,0.13,-0.11,2.8,1.07,1.73,3,3,0,-0.97,56.9,61,44.78,0.94,0.53,178,10,18,15,19.15,28.3,8.17,7,0,24,6,11,117.7,64.85,27.93,29.99,110.73,55.97,0,Magdeburg 3-3 Holstein Kiel,2025-12-13,D,1,0,1,0,4.100000000000001,0.4099999999999999,1.86,-0.86,3.787234042553192,2.9574468085106385,4.886792452830188,1.7735849056603772
19,Magdeburg,2.94,3.86,-0.92,2.02,3.78,-1.76,0.91,0.08,0.83,2.94,3.86,-0.92,2,0,2,2.92,51.1,43.05,44.47,1,0.99,172,15,18,19,18,19.19,11,6,1,20,5,7,93.6,45.59,56.13,55.76,101.4,52.68,0,Hertha BSC 0-2 Magdeburg,2025-12-07,W,3,1,0,0,-8.050000000000004,0.010000000000000009,1.19,1.81,2.94,2.02,3.898989898989899,3.818181818181818
20,Magdeburg,2.9,0.84,2.06,2.69,0.81,1.88,0.22,0.02,0.2,2.9,0.84,2.06,3,0,3,0.94,57.9,72.26,50.47,1.29,0.12,269,16,19,7,14.73,58.33,8.15,10,2,27,6,12,192.5,88.79,23.27,22.4,193.43,81.49,1,Magdeburg 3-0 Nürnberg,2025-11-29,W,3,1,0,0,14.360000000000007,1.17,2.61,0.39,2.248062015503876,2.085271317829457,7,6.750000000000001
21,Magdeburg,1.86,2.56,-0.7,1.8,2.5,-0.7,0.06,0.06,0,1.86,2.56,-0.7,1,2,-1,-0.3,62.9,61.61,48.59,0.76,0.48,236,19,26,11,34.21,22.92,6.56,5,3,19,11,10,167.7,78,11.2,12.65,122.7,57.46,0,Fortuna Düsseldorf 2-1 Magdeburg,2025-11-22,L,0,0,0,1,-1.2899999999999991,0.28,1.14,-1.14,2.447368421052632,2.3684210526315788,5.333333333333334,5.208333333333334
