,Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1 xT,Shots Faced per 1 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date,Result,Pts,Win,Draw,Loss,Field Tilt - Possession,xT Difference,xPts,Pts-xPts,xG per 1 xT,Open Play xG per 1 xT,xGA per 1 xT Against,Open Play xGA per 1 xT Against
19,Nürnberg,1.39,1.31,0.08,1.26,1.19,0.07,0.13,0.12,0.01,1.39,1.31,0.08,2,2,0,-0.08,61.9,70.22,51.69,0.76,0.06,305,20,13,9,17.11,150,9.97,3,1,24,5,12,127.1,77.93,24.73,24.03,106.73,61.75,5,Nürnberg 2-2 Greuther Fürth,2025-12-07,D,1,0,1,0,8.32,0.7,1.57,-0.57,1.8289473684210524,1.6578947368421053,21.833333333333336,19.833333333333332
20,Nürnberg,0.84,2.9,-2.06,0.81,2.69,-1.88,0.02,0.22,-0.2,0.84,2.9,-2.06,0,3,-3,-0.94,42.1,27.74,41.05,0.12,1.29,132,6,7,19,58.33,14.73,20.78,2,10,15,5,7,24.3,11.21,80.6,77.6,43.93,18.51,0,Magdeburg 3-0 Nürnberg,2025-11-29,L,0,0,0,1,-14.360000000000003,-1.17,0.39,-0.39,7,6.750000000000001,2.248062015503876,2.085271317829457
21,Nürnberg,1.36,1.1,0.26,0.33,0.25,0.08,0.26,0.85,-0.59,0.6,1.1,-0.5,2,0,2,1.74,56.2,42.04,47.26,0.34,0.46,242,12,11,16,32.35,34.78,10.63,4,8,15,6,12,112.7,39.1,37.27,29.63,95.6,33.96,0,Nürnberg 2-0 Arminia Bielefeld,2025-11-23,W,3,1,0,0,-14.160000000000004,-0.12,1.74,1.26,4,0.9705882352941176,2.391304347826087,0.5434782608695652
22,Nürnberg,1.02,0.85,0.17,0.97,0.77,0.2,0.05,0.08,-0.03,1.02,0.85,0.17,2,1,1,0.83,48.8,37.27,45.2,0.44,0.89,184,10,9,9,20.45,10.11,9.77,5,7,13,5,18,42.3,28.91,37.6,43.42,43.83,39.25,0,Dynamo Dresden 1-2 Nürnberg,2025-11-07,W,3,1,0,0,-11.529999999999994,-0.45,1.71,1.29,2.3181818181818183,2.2045454545454546,0.9550561797752809,0.8651685393258427
23,Nürnberg,0.69,0.99,-0.3,0.48,0.83,-0.35,0.21,0.15,0.06,0.69,0.99,-0.3,2,1,1,1.3,47.5,32.47,40.53,0.38,0.39,140,8,5,12,13.16,30.77,15.12,4,5,9,1,13,19.1,13.96,42,38.39,25.33,17.25,1,Nürnberg 2-1 Eintracht Braunschweig,2025-11-01,W,3,1,0,0,-15.030000000000001,-0.010000000000000009,1.09,1.91,1.8157894736842104,1.263157894736842,2.5384615384615383,2.128205128205128
24,Nürnberg,2.59,1.97,0.62,1.07,1.65,-0.58,0,0.32,-0.32,1.07,1.97,-0.9,1,1,0,-0.62,45.4,47.84,47.19,0.71,1.38,181,18,11,14,15.49,10.14,9.41,4,13,19,8,16,66.7,40.87,41.27,69.48,69.47,41.95,4,Kaiserslautern 1-1 Nürnberg,2025-10-26,D,1,0,1,0,2.440000000000005,-0.6699999999999999,1.81,-0.81,3.647887323943662,1.507042253521127,1.427536231884058,1.1956521739130435
25,Nürnberg,2.1,1.3,0.8,2.1,1.27,0.83,0,0.03,-0.03,2.1,1.3,0.8,1,1,0,-0.8,40.6,41.49,45.18,0.76,0.89,148,14,16,12,21.05,13.48,19.08,2,8,18,3,8,64.6,42.9,97.6,76.49,113.17,70.67,2,Nürnberg 1-1 Holstein Kiel,2025-10-19,D,1,0,1,0,0.8900000000000006,-0.13,2.03,-1.03,2.763157894736842,2.763157894736842,1.4606741573033708,1.4269662921348314
26,Nürnberg,2.21,1.72,0.49,1.45,1.7,-0.25,0,0.02,-0.02,1.45,1.72,-0.27,3,2,1,0.51,45.3,42.07,45.36,0.53,0.98,165,19,17,12,32.08,12.24,16.21,4,5,9,2,11,79.7,47.44,71.53,69.14,117.3,70.32,2,Fortuna Düsseldorf 2-3 Nürnberg,2025-10-03,W,3,1,0,0,-3.229999999999997,-0.44999999999999996,1.79,1.21,4.169811320754716,2.735849056603773,1.7551020408163265,1.7346938775510203
27,Nürnberg,0.9,1.31,-0.41,0.77,1.13,-0.36,0.13,0.17,-0.04,0.9,1.31,-0.41,0,3,-3,-2.59,61.7,63.12,46.81,0.57,0.52,223,11,12,14,21.05,26.92,7.05,7,5,22,6,12,99.2,62.98,14.87,14.56,38.1,21.54,3,Nürnberg 0-3 Hertha BSC,2025-09-28,L,0,0,0,1,1.4199999999999946,0.04999999999999993,1.08,-1.08,1.5789473684210529,1.3508771929824563,2.519230769230769,2.173076923076923
28,Nürnberg,2.9,1.62,1.28,2.83,0.81,2.02,0.07,0.05,0.02,2.9,0.86,2.04,2,1,1,-0.28,58.5,60.68,51.63,0.45,0.54,257,17,20,13,44.44,24.07,9.64,5,10,20,8,9,196.2,76.4,42.53,33.4,174.73,69.36,0,Nürnberg 2-1 Bochum,2025-09-20,W,3,1,0,0,2.1799999999999997,-0.09000000000000002,2.13,0.87,6.444444444444444,6.288888888888889,3,1.5
29,Nürnberg,2.73,0.89,1.84,1.92,0.58,1.34,0.81,0.31,0.5,2.73,0.89,1.84,1,2,-1,-2.84,59.2,61.71,50.97,1.48,0.78,262,17,24,10,16.22,12.82,11.96,4,7,25,10,9,185.6,78.35,22.27,23.46,146.87,69.27,2,Karlsruher SC 2-1 Nürnberg,2025-09-13,L,0,0,0,1,2.509999999999998,0.7,2.54,-2.54,1.8445945945945945,1.2972972972972974,1.141025641025641,0.7435897435897435
30,Nürnberg,1.25,1.6,-0.35,1.05,1.11,-0.06,0.2,0.49,-0.29,1.25,1.6,-0.35,0,0,0,0.35,47.5,53.05,47.76,0.6,0.47,188,14,14,15,23.33,31.91,11.4,3,7,24,7,12,78.2,54.19,53.33,55.25,91,56.96,1,Nürnberg 0-0 Paderborn,2025-08-29,D,1,0,1,0,5.549999999999997,0.13,1.22,-0.22,2.0833333333333335,1.7500000000000002,3.4042553191489366,2.3617021276595747
31,Nürnberg,1.42,1.43,-0.01,1.29,1.37,-0.08,0.14,0.06,0.08,1.42,1.43,-0.01,1,2,-1,-0.99,51.1,73.2,51.02,0.86,0.09,305,9,8,12,9.3,133.33,10.14,4,4,23,7,13,151,74.09,79.07,59.36,118.07,78.62,0,Preußen Münster 2-1 Nürnberg,2025-08-22,L,0,0,0,1,22.1,0.77,1.49,-1.49,1.6511627906976745,1.5,15.88888888888889,15.222222222222223
32,Nürnberg,1.07,1.72,-0.65,0.83,1.7,-0.87,0.24,0.02,0.22,1.07,1.72,-0.65,0,1,-1,-0.35,47.7,43.24,40.82,0.22,0.45,142,10,12,14,54.55,31.11,13.07,1,9,9,4,11,58.1,40.32,68.07,51.05,65.13,41.92,5,Nürnberg 0-1 Darmstadt 98,2025-08-08,L,0,0,0,1,-4.460000000000001,-0.23,0.98,-0.98,4.863636363636364,3.7727272727272725,3.822222222222222,3.7777777777777777
33,Nürnberg,2.14,1.42,0.72,1.03,1.17,-0.14,1.11,0.26,0.85,2.14,1.42,0.72,0,1,-1,-1.72,45.4,45.69,42.8,0.64,0.4,140,8,12,12,18.75,30,9.88,5,2,13,4,23,47.5,37.82,69.73,72.24,85,53.23,2,Elversberg 1-0 Nürnberg,2025-08-02,L,0,0,0,1,0.28999999999999915,0.24,1.96,-1.96,3.34375,1.609375,3.55,2.925
