,Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1 xT,Shots Faced per 1 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date,Result,Pts,Win,Draw,Loss,Field Tilt - Possession,xT Difference,xPts,Pts-xPts,xG per 1 xT,Open Play xG per 1 xT,xGA per 1 xT Against,Open Play xGA per 1 xT Against
10,Preußen Münster,0.78,1.53,-0.75,0.78,0.51,0.27,0,1.03,-1.03,0.78,1.53,-0.75,2,1,1,1.75,54.6,41.43,38.05,0.43,0.79,141,6,8,11,18.6,13.92,9.32,14,8,6,0,12,52,40.28,21,14.71,24.1,14.22,3,Eintracht Braunschweig 1-2 Preußen Münster,2026-03-01,W,3,1,0,0,-13.170000000000002,-0.36000000000000004,0.79,2.21,1.8139534883720931,1.8139534883720931,1.9367088607594936,0.6455696202531646
11,Preußen Münster,2.37,3.25,-0.88,1.65,2.41,-0.76,0.72,0.07,0.65,2.37,2.49,-0.12,2,3,-1,-0.12,54.5,51.82,46.79,1.01,1.2,201,20,20,17,19.8,14.17,7.5,8,2,24,6,18,110.6,57.28,48.93,51.15,74.67,40.97,4,Preußen Münster 2-3 Kaiserslautern,2026-02-22,L,0,0,0,1,-2.6799999999999997,-0.18999999999999995,1.14,-1.14,2.3465346534653464,1.6336633663366336,2.7083333333333335,2.0083333333333337
12,Preußen Münster,0.58,1.75,-1.17,0.56,1.69,-1.13,0.02,0.07,-0.05,0.58,1.75,-1.17,0,0,0,1.17,49.8,37.04,40.76,0.09,0.84,139,4,6,13,66.67,15.48,11.93,5,5,9,2,12,26.2,15.9,35.8,31.77,22.2,11.22,6,Fortuna Düsseldorf 0-0 Preußen Münster,2026-02-13,D,1,0,1,0,-12.759999999999998,-0.75,0.46,0.54,6.444444444444445,6.222222222222223,2.0833333333333335,2.011904761904762
13,Preußen Münster,1.7,2.13,-0.43,1.28,1.86,-0.58,0.41,0.28,0.13,1.7,2.13,-0.43,1,1,0,0.43,40.5,51.29,43.79,0.2,0.63,139,7,9,15,45,23.81,9.87,7,2,14,3,15,59.4,41.39,73.73,74.28,100.73,59.62,11,Preußen Münster 1-1 Bochum,2026-02-06,D,1,0,1,0,10.79,-0.43,1.24,-0.24,8.5,6.3999999999999995,3.380952380952381,2.9523809523809526
14,Preußen Münster,0.91,1.65,-0.74,0.9,1.51,-0.61,0.01,0.15,-0.14,0.91,1.65,-0.74,1,1,0,0.74,46.3,38.21,41.89,0.53,1.1,144,15,10,17,18.87,15.45,10.94,4,5,12,2,15,44.6,28.41,59.73,52.77,71.57,34.63,2,Nürnberg 1-1 Preußen Münster,2026-01-30,D,1,0,1,0,-8.089999999999996,-0.5700000000000001,0.86,0.14,1.7169811320754718,1.6981132075471699,1.4999999999999998,1.3727272727272726
15,Preußen Münster,0.99,3.43,-2.44,0.94,2.13,-1.19,0.05,1.29,-1.24,0.99,3.43,-2.44,1,2,-1,1.44,34.2,20.34,37.76,0.86,1.82,88,10,8,28,9.3,15.38,19.75,2,10,13,6,10,27.6,6.89,121.93,75.95,30.37,11.05,2,Paderborn 2-1 Preußen Münster,2026-01-25,L,0,0,0,1,-13.860000000000003,-0.9600000000000001,0.39,-0.39,1.1511627906976745,1.0930232558139534,1.8846153846153846,1.1703296703296702
16,Preußen Münster,1.36,1.24,0.12,1.26,0.37,0.89,0.1,0.11,-0.01,1.36,0.48,0.88,0,2,-2,-2.12,63.5,52.68,44.07,0.85,0.47,252,17,16,14,18.82,29.79,13.24,1,8,29,7,11,93.7,61.97,7.53,5.82,43.1,23.74,3,Preußen Münster 0-2 Karlsruher SC,2026-01-17,L,0,0,0,1,-10.82,0.38,1.61,-1.61,1.6,1.4823529411764707,2.638297872340426,0.7872340425531915
17,Preußen Münster,2.89,1.42,1.47,1.47,0.6,0.87,0.66,0.06,0.6,2.13,0.66,1.47,1,1,0,-1.47,59,52.07,44.02,1.08,0.44,215,12,19,10,17.59,22.73,7.89,7,4,22,5,19,87.2,53.3,16.6,14.82,70.37,30.12,6,Preußen Münster 1-1 Elversberg,2025-12-21,D,1,0,1,0,-6.93,0.6400000000000001,2.25,-1.25,2.675925925925926,1.361111111111111,3.227272727272727,1.3636363636363635
18,Preußen Münster,0.98,1.88,-0.9,0.97,1.42,-0.45,0.01,0.46,-0.45,0.98,1.88,-0.9,0,1,-1,-0.1,68,67.69,46.39,1.28,0.65,322,19,15,15,11.72,23.08,10.92,3,9,23,4,9,205.8,74.67,9,5.15,124.1,44.51,2,Darmstadt 98 1-0 Preußen Münster,2025-12-14,L,0,0,0,1,-0.3100000000000023,0.63,0.81,-0.81,0.765625,0.7578125,2.8923076923076922,2.1846153846153844
19,Preußen Münster,1.96,2,-0.04,0.85,2,-1.15,0.35,0,0.35,1.2,2,-0.8,2,2,0,0.04,55.8,61.34,44,0.52,0.23,213,13,20,4,38.46,17.39,8.56,9,2,27,5,13,165.9,83.53,71.47,46.39,124.53,65.1,3,Preußen Münster 2-2 Hannover 96,2025-12-05,D,1,0,1,0,5.540000000000006,0.29000000000000004,1.48,-0.48,3.769230769230769,1.6346153846153846,8.695652173913043,8.695652173913043
