,Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1 xT,Shots Faced per 1 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date,Result,Pts,Win,Draw,Loss,Field Tilt - Possession,xT Difference,xPts,Pts-xPts,xG per 1 xT,Open Play xG per 1 xT,xGA per 1 xT Against,Open Play xGA per 1 xT Against
14,Greuther Fürth,1.12,1.02,0.1,0.33,0.92,-0.59,0.03,0.09,-0.06,0.36,1.02,-0.66,2,1,1,0.9,32.1,29.01,43.23,0.2,0.78,114,4,5,13,25,16.67,13.74,8,11,7,2,17,33.7,16.72,126.53,94.38,66.37,54.29,2,Holstein Kiel 1-2 Greuther Fürth,2026-01-31,W,3,1,0,0,-3.09,-0.5800000000000001,1.61,1.39,5.6000000000000005,1.65,1.3076923076923077,1.1794871794871795
15,Greuther Fürth,0.26,1.84,-1.58,0.24,0.67,-0.43,0.02,1.17,-1.15,0.26,1.84,-1.58,0,0,0,1.58,28.8,15.22,35.35,0.15,1.26,52,3,4,19,26.67,15.08,17.36,1,4,4,2,11,17,5.55,73.2,84.4,21.07,8.28,1,Greuther Fürth 0-0 Eintracht Braunschweig,2026-01-24,D,1,0,1,0,-13.58,-1.11,0.14,0.86,1.7333333333333334,1.6,1.4603174603174605,0.5317460317460317
16,Greuther Fürth,0.64,1.06,-0.42,0.53,0.72,-0.19,0.1,0.34,-0.24,0.64,1.06,-0.42,0,2,-2,-1.58,48.9,43.9,42.78,0.51,0.31,156,7,9,12,17.65,38.71,11.94,3,3,15,3,14,52.7,37.46,29.4,38.15,32.5,18.74,0,Dynamo Dresden 2-0 Greuther Fürth,2026-01-17,L,0,0,0,1,-5,0.2,0.95,-0.95,1.2549019607843137,1.0392156862745099,3.4193548387096775,2.32258064516129
17,Greuther Fürth,1.8,2.71,-0.91,0.92,1.79,-0.87,0.12,0.93,-0.81,1.04,2.71,-1.67,1,2,-1,-0.09,65.3,54.95,43.95,0.19,0.72,214,6,10,15,52.63,20.83,13.75,1,7,17,4,5,95.6,51.98,18.87,13.65,45.37,21.04,0,Fortuna Düsseldorf 2-1 Greuther Fürth,2025-12-20,L,0,0,0,1,-10.349999999999994,-0.53,1.04,-1.04,9.473684210526315,4.842105263157895,3.763888888888889,2.486111111111111
18,Greuther Fürth,3.27,2.49,0.78,3.27,1.68,1.59,0,0.81,-0.81,3.27,2.49,0.78,3,3,0,-0.78,49,40.36,44.65,0.99,1.54,161,9,14,17,14.14,11.04,14.28,4,2,14,2,13,57.7,31.02,37.33,43.54,32.2,18.99,2,Greuther Fürth 3-3 Hertha BSC,2025-12-12,D,1,0,1,0,-8.64,-0.55,1.81,-0.81,3.303030303030303,3.303030303030303,1.616883116883117,1.0909090909090908
19,Greuther Fürth,1.31,1.39,-0.08,1.19,1.26,-0.07,0.12,0.13,-0.01,1.31,1.39,-0.08,2,2,0,0.08,38.1,29.78,37.05,0.06,0.76,81,4,9,13,150,17.11,14.3,1,3,6,3,17,36,22.07,78.2,75.97,66.1,38.25,2,Nürnberg 2-2 Greuther Fürth,2025-12-07,D,1,0,1,0,-8.32,-0.7,1.43,-0.43,21.833333333333336,19.833333333333332,1.8289473684210524,1.6578947368421053
20,Greuther Fürth,1.31,2.49,-1.18,1.29,1.74,-0.45,0.01,0.75,-0.74,1.31,2.49,-1.18,0,3,-3,-1.82,55.3,49.82,47.72,0.54,0.18,238,13,10,14,18.52,77.78,11.52,4,5,9,6,13,73.9,44.76,24.8,26.69,8.4,4.62,0,Greuther Fürth 0-3 Bochum,2025-11-29,L,0,0,0,1,-5.479999999999997,0.36000000000000004,0.81,-0.81,2.425925925925926,2.388888888888889,13.833333333333336,9.666666666666668
21,Greuther Fürth,1.36,2.45,-1.09,0.6,0.87,-0.27,0,1.58,-1.58,0.6,2.45,-1.85,2,4,-2,-0.91,42.1,50.78,43.93,0.37,0.58,168,6,14,18,37.84,31.03,14.64,4,6,19,2,9,69,36.39,79.73,79.25,75.77,44.53,5,Darmstadt 98 4-2 Greuther Fürth,2025-11-22,L,0,0,0,1,8.68,-0.20999999999999996,0.86,-0.86,3.675675675675676,1.6216216216216215,4.224137931034483,1.5
22,Greuther Fürth,0.4,0.48,-0.08,0.4,0.33,0.07,0,0.15,-0.15,0.4,0.48,-0.08,1,0,1,1.08,44.1,53.18,46.93,0.33,0.16,194,6,7,12,21.21,75,10.55,1,3,18,4,9,54.8,45.33,81.87,74.79,103.1,63.16,4,Greuther Fürth 1-0 Preußen Münster,2025-11-07,W,3,1,0,0,9.079999999999998,0.17,1.29,1.71,1.2121212121212122,1.2121212121212122,3,2.0625
23,Greuther Fürth,2.34,2.03,0.31,1.55,1.25,0.3,0.79,0.78,0.01,2.34,2.03,0.31,1,2,-1,-1.31,46.7,45.95,43.35,0.67,0.5,174,15,20,14,29.85,28,9.86,8,5,14,5,18,93.1,40.6,59.07,59.22,85.93,32.5,6,Paderborn 2-1 Greuther Fürth,2025-11-02,L,0,0,0,1,-0.75,0.17000000000000004,1.66,-1.66,3.4925373134328352,2.3134328358208953,4.06,2.5
