,Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1 xT,Shots Faced per 1 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date,Result,Pts,Win,Draw,Loss,Field Tilt - Possession,xT Difference,xPts,Pts-xPts,xG per 1 xT,Open Play xG per 1 xT,xGA per 1 xT Against,Open Play xGA per 1 xT Against
10,Hertha BSC,1.23,0.92,0.31,1.23,0.92,0.31,0,0,0,1.23,0.92,0.31,2,1,1,0.69,53.7,48.65,45.91,0.3,0.73,186,13,14,5,46.67,6.85,11.03,5,5,20,3,11,93.5,69,36.67,38.12,105.6,64.56,1,Hertha BSC 2-1 Nürnberg,2026-03-01,W,3,1,0,0,-5.050000000000004,-0.43,1.83,1.17,4.1000000000000005,4.1000000000000005,1.2602739726027399,1.2602739726027399
11,Hertha BSC,1.03,3.87,-2.84,0.95,2.14,-1.19,0.08,0.96,-0.88,1.03,3.11,-2.08,2,5,-3,-0.16,45.6,43.58,43.87,0.6,0.73,162,7,8,17,13.33,23.29,12,2,1,22,7,15,52.8,30.88,35.4,54.69,25.5,12.41,2,Paderborn 5-2 Hertha BSC,2026-02-22,L,0,0,0,1,-2.020000000000003,-0.13,0.35,-0.35,1.7166666666666668,1.5833333333333333,5.301369863013699,2.9315068493150687
12,Hertha BSC,1.67,2.77,-1.1,0.84,2.35,-1.51,0.07,0.42,-0.35,0.91,2.77,-1.86,2,3,-1,0.1,54.9,55.19,43.89,0.72,0.55,221,10,15,12,20.83,21.82,13.21,9,7,18,5,14,116.5,52.5,36.27,36.2,63.3,30.48,3,Hertha BSC 2-3 Hannover 96,2026-02-14,L,0,0,0,1,0.28999999999999915,0.16999999999999993,0.94,-0.94,2.3194444444444446,1.1666666666666667,5.036363636363636,4.2727272727272725
13,Hertha BSC,1.88,2.47,-0.59,1.36,2.34,-0.98,0.53,0.13,0.4,1.88,2.47,-0.59,3,0,3,3.59,40.8,36.6,44.9,0.11,0.81,137,5,6,20,54.55,24.69,14.04,2,4,15,5,13,42.2,17.73,62.87,60.88,53.5,32.15,1,Elversberg 0-3 Hertha BSC,2026-02-07,W,3,1,0,0,-4.199999999999996,-0.7000000000000001,1.19,1.81,17.09090909090909,12.363636363636365,3.049382716049383,2.8888888888888884
14,Hertha BSC,2.3,3.73,-1.43,2.08,2.33,-0.25,0.22,0.64,-0.42,2.3,2.97,-0.67,2,2,0,1.43,43.9,44.56,45.61,0.83,1.02,176,13,13,15,15.66,14.71,18.12,4,7,25,4,9,92.8,39.93,75.93,61.5,123.4,56.77,1,Hertha BSC 2-2 Darmstadt 98,2026-02-01,D,1,0,1,0,0.6600000000000037,-0.19000000000000006,0.97,0.03,2.7710843373493974,2.5060240963855422,3.656862745098039,2.284313725490196
15,Hertha BSC,1.56,1.71,-0.15,1.37,1.66,-0.29,0.19,0.05,0.14,1.56,1.71,-0.15,2,2,0,0.15,62.6,62.43,50.64,1.3,0.16,317,17,18,14,13.85,87.5,11.62,4,1,31,5,13,186.2,81.1,8.93,7,91.47,51.84,2,Karlsruher SC 2-2 Hertha BSC,2026-01-24,D,1,0,1,0,-0.1700000000000017,1.1400000000000001,1.39,-0.39,1.2,1.0538461538461539,10.6875,10.375
16,Hertha BSC,1.57,0.71,0.86,1.24,0.13,1.11,0.33,0.58,-0.25,1.57,0.71,0.86,0,0,0,-0.86,60.3,61.48,44.08,0.74,0.34,196,12,11,5,14.86,14.71,9.14,4,5,19,6,10,129.4,82,7.87,5.97,61.67,44.56,8,Hertha BSC 0-0 Schalke 04,2026-01-17,D,1,0,1,0,1.1799999999999997,0.39999999999999997,2.32,-1.32,2.121621621621622,1.6756756756756757,2.0882352941176467,0.38235294117647056
17,Hertha BSC,0.62,0.81,-0.19,0.58,0.72,-0.14,0.05,0.09,-0.04,0.62,0.81,-0.19,1,1,0,0.19,56.5,41.03,43.71,0.46,0.73,176,4,10,11,21.74,15.07,10.96,3,4,15,3,12,56.4,38.37,26.33,23.86,23.43,17.46,1,Hertha BSC 1-1 Arminia Bielefeld,2025-12-19,D,1,0,1,0,-15.469999999999999,-0.26999999999999996,1.2,-0.2,1.3478260869565217,1.2608695652173911,1.1095890410958904,0.9863013698630136
18,Hertha BSC,2.49,3.27,-0.78,1.68,3.27,-1.59,0.81,0,0.81,2.49,3.27,-0.78,3,3,0,0.78,51,59.64,51.05,1.54,0.99,243,25,17,14,11.04,14.14,15.21,2,4,25,4,12,128.3,68.98,48.4,56.46,137.37,81.01,3,Greuther Fürth 3-3 Hertha BSC,2025-12-12,D,1,0,1,0,8.64,0.55,1.19,-0.19,1.616883116883117,1.0909090909090908,3.303030303030303,3.303030303030303
19,Hertha BSC,3.86,2.94,0.92,3.78,2.02,1.76,0.08,0.91,-0.83,3.86,2.94,0.92,0,2,-2,-2.92,48.9,56.95,50.77,0.99,1,235,12,19,18,19.19,18,13.52,1,6,29,7,16,111.7,54.41,44.53,44.24,91.1,47.32,0,Hertha BSC 0-2 Magdeburg,2025-12-07,L,0,0,0,1,8.050000000000004,-0.010000000000000009,1.81,-1.81,3.898989898989899,3.818181818181818,2.94,2.02
20,Hertha BSC,1.57,0.91,0.66,0.95,0.62,0.33,0.62,0.29,0.33,1.57,0.91,0.66,1,0,1,0.34,48.3,52,46.95,0.91,0.49,201,8,9,9,9.89,18.37,13.12,7,3,17,3,14,74.3,57.87,93.47,62.82,110.07,72.65,1,Holstein Kiel 0-1 Hertha BSC,2025-11-29,W,3,1,0,0,3.700000000000003,0.42000000000000004,2.09,0.91,1.7252747252747254,1.0439560439560438,1.8571428571428572,1.2653061224489797
21,Hertha BSC,0.94,2.85,-1.91,0.72,1.91,-1.19,0.22,0.94,-0.72,0.94,2.85,-1.91,1,0,1,2.91,51.9,51.92,45.77,1.29,0.97,211,13,15,15,11.63,15.46,11.2,4,11,25,6,14,110.4,58.6,32.87,29.94,97.27,50.98,0,Hertha BSC 1-0 Eintracht Braunschweig,2025-11-21,W,3,1,0,0,0.020000000000003126,0.32000000000000006,0.46,2.54,0.7286821705426356,0.5581395348837209,2.9381443298969074,1.9690721649484535
22,Hertha BSC,1.26,1.6,-0.34,1.19,1.6,-0.41,0.07,0,0.07,1.26,1.6,-0.34,1,0,1,1.34,38.6,38.73,46.61,0.69,0.78,147,12,9,16,13.04,20.51,18.16,1,2,19,4,13,55.8,30.33,86.27,93.5,112.1,63.22,4,Kaiserslautern 0-1 Hertha BSC,2025-11-08,W,3,1,0,0,0.12999999999999545,-0.09000000000000008,1.23,1.77,1.8260869565217392,1.7246376811594204,2.0512820512820515,2.0512820512820515
23,Hertha BSC,1.57,1,0.57,0.81,0.84,-0.03,0,0.16,-0.16,0.81,1,-0.19,2,0,2,1.43,48.5,50,48.07,0.37,0.9,220,9,11,13,29.73,14.44,10.3,11,6,17,3,16,75.5,52.36,78.67,69.66,153.4,86.05,0,Hertha BSC 2-0 Dynamo Dresden,2025-11-01,W,3,1,0,0,1.5,-0.53,2,1,4.243243243243244,2.1891891891891895,1.1111111111111112,0.9333333333333332
24,Hertha BSC,1.53,1.47,0.06,1.48,0.77,0.71,0.05,0.7,-0.65,1.53,1.47,0.06,1,0,1,0.94,52.6,48.26,47.74,0.64,0.75,220,15,11,18,17.19,24,9,8,3,29,6,12,80,38.82,15.87,22.02,55.4,28.09,2,Hertha BSC 1-0 Fortuna Düsseldorf,2025-10-25,W,3,1,0,0,-4.340000000000003,-0.10999999999999999,1.55,1.45,2.390625,2.3125,1.96,1.0266666666666666
25,Hertha BSC,2.4,2.11,0.29,1.62,2.11,-0.49,0.02,0,0.02,1.64,2.11,-0.47,2,3,-1,-1.29,62.7,56.75,49.02,0.95,0.55,238,19,13,11,13.68,20,6.08,2,5,29,6,9,113.6,62.45,16.27,16.3,75.87,44.97,2,Bochum 3-2 Hertha BSC,2025-10-18,L,0,0,0,1,-5.950000000000003,0.3999999999999999,1.65,-1.65,2.526315789473684,1.705263157894737,3.836363636363636,3.836363636363636
26,Hertha BSC,4.14,2.28,1.86,3.31,2.25,1.06,0.83,0.03,0.8,4.14,2.28,1.86,2,1,1,-0.86,34.2,45.5,43.05,0.66,1.07,137,15,16,17,24.24,15.89,13.98,10,3,20,5,12,87.6,48.24,161.27,97.11,248.93,82.8,2,Hertha BSC 2-1 Preußen Münster,2025-10-04,W,3,1,0,0,11.299999999999997,-0.41000000000000003,2.14,0.86,6.272727272727272,5.015151515151515,2.130841121495327,2.102803738317757
27,Hertha BSC,1.31,0.9,0.41,1.13,0.77,0.36,0.17,0.13,0.04,1.31,0.9,0.41,3,0,3,2.59,38.3,36.88,41.49,0.52,0.57,102,12,14,12,26.92,21.05,9.93,5,7,9,1,22,58.3,37.02,87.27,85.44,138.8,78.46,0,Nürnberg 0-3 Hertha BSC,2025-09-28,W,3,1,0,0,-1.4199999999999946,-0.04999999999999993,1.92,1.08,2.519230769230769,2.173076923076923,1.5789473684210529,1.3508771929824563
28,Hertha BSC,0.58,2.15,-1.57,0.28,1.22,-0.94,0.3,0.17,0.13,0.58,1.39,-0.81,0,2,-2,-0.43,49.5,57.94,46.26,0.77,0.46,211,14,9,17,11.69,36.96,21,4,4,17,7,12,96.5,52.85,60.27,68.64,90.53,50.48,6,Hertha BSC 0-2 Paderborn,2025-09-20,L,0,0,0,1,8.439999999999998,0.31,0.35,-0.35,0.7532467532467532,0.36363636363636365,4.673913043478261,2.652173913043478
29,Hertha BSC,1.19,2.65,-1.46,1.19,1.88,-0.69,0,0.78,-0.78,1.19,2.65,-1.46,3,0,3,4.46,34.1,28.43,43.73,0.6,1.36,97,9,9,21,15,15.44,13.3,4,6,10,0,19,12.3,5.8,89.6,80.38,70.63,38.23,3,Hannover 96 0-3 Hertha BSC,2025-09-13,W,3,1,0,0,-5.670000000000002,-0.7600000000000001,0.68,2.32,1.9833333333333334,1.9833333333333334,1.9485294117647056,1.3823529411764703
30,Hertha BSC,0.62,1.64,-1.02,0.47,1.6,-1.13,0.15,0.04,0.11,0.62,1.64,-1.02,0,2,-2,-0.98,43,37.75,42.3,0.5,0.67,144,7,7,16,14,23.88,17.44,5,4,14,4,15,21.9,14.74,68.47,61.35,28.13,17.12,1,Hertha BSC 0-2 Elversberg,2025-08-29,L,0,0,0,1,-5.25,-0.17000000000000004,0.55,-0.55,1.24,0.94,2.4477611940298503,2.388059701492537
31,Hertha BSC,2.21,1.04,1.17,2.18,0.96,1.22,0.03,0.08,-0.05,2.21,1.04,1.17,0,0,0,-1.17,40.7,35.66,40.7,0.73,0.76,107,14,15,14,20.55,18.42,11.94,6,2,18,2,17,76.9,38.3,51.47,55.42,78.4,40.47,3,Darmstadt 98 0-0 Hertha BSC,2025-08-24,D,1,0,1,0,-5.040000000000006,-0.030000000000000027,2.28,-1.28,3.0273972602739727,2.986301369863014,1.368421052631579,1.263157894736842
32,Hertha BSC,0.95,1.3,-0.35,0.49,1.14,-0.65,0.46,0.16,0.3,0.95,1.3,-0.35,0,0,0,0.35,50.5,41.67,45.39,0.35,0.59,191,5,15,19,42.86,32.2,17.5,3,4,18,5,8,73.4,35.17,45.2,50.56,84.6,36.77,1,Hertha BSC 0-0 Karlsruher SC,2025-08-10,D,1,0,1,0,-8.829999999999998,-0.24,1.15,-0.15,2.7142857142857144,1.4000000000000001,2.203389830508475,1.9322033898305084
33,Hertha BSC,0.64,1.9,-1.26,0.44,1.6,-1.16,0.2,0.3,-0.1,0.64,1.9,-1.26,1,2,-1,0.26,63.2,62.04,47.13,0.75,0.82,242,9,9,14,12,17.07,8.3,1,11,31,10,12,81.7,56.54,20.67,17.35,31.63,17.18,7,Schalke 04 2-1 Hertha BSC,2025-08-01,L,0,0,0,1,-1.1600000000000037,-0.06999999999999995,0.47,-0.47,0.8533333333333334,0.5866666666666667,2.317073170731707,1.9512195121951221
