,Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1 xT,Shots Faced per 1 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date,Result,Pts,Win,Draw,Loss,Field Tilt - Possession,xT Difference,xPts,Pts-xPts,xG per 1 xT,Open Play xG per 1 xT,xGA per 1 xT Against,Open Play xGA per 1 xT Against
10,Bochum,1.22,2.27,-1.05,1.07,1.82,-0.75,0.16,0.45,-0.29,1.22,2.27,-1.05,1,2,-1,0.05,45.8,47.33,42.67,0.89,1.26,148,14,10,20,11.24,15.87,14.39,1,6,22,3,13,61.2,33.57,52.6,70.39,48.93,30.55,2,Fortuna Düsseldorf 2-1 Bochum,2026-02-27,L,0,0,0,1,1.5300000000000011,-0.37,0.83,-0.83,1.3707865168539326,1.202247191011236,1.8015873015873016,1.4444444444444444
11,Bochum,1.44,0.89,0.55,0.62,0.86,-0.24,0.06,0.03,0.03,0.68,0.89,-0.21,1,1,0,-0.55,51.9,45.21,44.99,0.67,1,203,8,8,9,11.94,9,13.52,3,8,28,3,13,88.4,49.64,50.47,42.48,61.17,36.41,0,Bochum 1-1 Nürnberg,2026-02-20,D,1,0,1,0,-6.689999999999998,-0.32999999999999996,2.03,-1.03,2.1492537313432836,0.9253731343283581,0.89,0.86
12,Bochum,2.59,0.43,2.16,2.39,0.15,2.24,0.2,0.28,-0.08,2.59,0.43,2.16,0,0,0,-2.16,47.3,54.29,45.89,1.15,0.46,173,24,22,7,19.13,15.22,10.53,9,3,20,4,15,141.5,75.95,64.87,61.31,166.07,78.52,1,Bochum 0-0 Paderborn,2026-02-15,D,1,0,1,0,6.990000000000002,0.69,2.82,-1.82,2.252173913043478,2.078260869565218,0.9347826086956521,0.3260869565217391
13,Bochum,2.13,1.7,0.43,1.86,1.28,0.58,0.28,0.41,-0.13,2.13,1.7,0.43,1,1,0,-0.43,59.5,48.71,43.79,0.63,0.2,177,7,15,9,23.81,45,7.26,2,7,21,6,14,84.1,58.61,25.53,25.72,68.23,40.38,0,Preußen Münster 1-1 Bochum,2026-02-06,D,1,0,1,0,-10.79,0.43,1.76,-0.76,3.380952380952381,2.9523809523809526,8.5,6.3999999999999995
14,Bochum,1.54,1.27,0.27,1.54,0.71,0.83,0,0.56,-0.56,1.54,1.27,0.27,2,0,2,1.73,38.8,32.42,38.33,0.62,0.73,95,10,10,12,16.13,16.44,17.96,3,4,9,2,15,31.3,21.31,114.6,79.54,101.9,63.86,1,Bochum 2-0 Schalke 04,2026-01-31,W,3,1,0,0,-6.3799999999999955,-0.10999999999999999,1.72,1.28,2.4838709677419355,2.4838709677419355,1.7397260273972603,0.9726027397260274
15,Bochum,0.59,2.17,-1.58,0.59,1.25,-0.66,0,0.92,-0.92,0.59,2.17,-1.58,1,1,0,1.58,36.6,28.32,44.2,0.19,0.95,134,5,7,22,36.84,23.16,21.95,3,4,11,2,12,40.4,13.37,78.8,71.68,49.97,20.64,1,Elversberg 1-1 Bochum,2026-01-25,D,1,0,1,0,-8.280000000000001,-0.76,0.36,0.64,3.1052631578947367,3.1052631578947367,2.2842105263157895,1.3157894736842106
16,Bochum,3.42,1.22,2.2,3.12,0.88,2.24,0.3,0.34,-0.04,3.42,1.22,2.2,3,3,0,-2.2,56.7,65.81,53.24,0.59,0.53,308,23,20,9,33.9,16.98,12.11,8,4,28,8,10,196,83.33,52.6,40.28,219.27,86.53,0,Bochum 3-3 Darmstadt 98,2026-01-18,D,1,0,1,0,9.11,0.05999999999999994,2.49,-1.49,5.796610169491526,5.288135593220339,2.30188679245283,1.660377358490566
17,Bochum,1.4,2.19,-0.79,1.27,2.15,-0.88,0.13,0.03,0.1,1.4,2.19,-0.79,2,2,0,0.79,37.6,37.79,46.58,0.7,1.5,168,8,11,11,15.71,7.33,24,5,2,14,3,7,42.6,23.48,166.53,94.3,126.43,68.12,1,Bochum 2-2 Karlsruher SC,2025-12-20,D,1,0,1,0,0.18999999999999773,-0.8,1,-0,2,1.8142857142857145,1.46,1.4333333333333333
18,Bochum,1.11,2.97,-1.86,1.11,1.08,0.03,0,1.13,-1.13,1.11,2.21,-1.1,0,0,0,1.86,36.3,37.99,47.12,0.45,0.8,174,9,8,20,17.78,25,28,1,3,12,0,17,28.7,17.11,124.93,98.27,82.3,54.08,1,Hannover 96 0-0 Bochum,2025-12-13,D,1,0,1,0,1.6900000000000048,-0.35000000000000003,0.54,0.46,2.466666666666667,2.466666666666667,3.7125,1.35
19,Bochum,1.63,0.98,0.65,1.28,0.89,0.39,0.34,0.09,0.25,1.63,0.98,0.65,1,0,1,0.35,42.2,51.21,45.75,0.47,0.86,150,7,12,15,25.53,17.44,9.78,4,5,16,4,22,66.9,51.07,75.47,86.21,122.47,70.53,4,Bochum 1-0 Arminia Bielefeld,2025-12-06,W,3,1,0,0,9.009999999999998,-0.39,2.06,0.94,3.4680851063829787,2.7234042553191493,1.1395348837209303,1.0348837209302326
20,Bochum,2.49,1.31,1.18,1.74,1.29,0.45,0.75,0.01,0.74,2.49,1.31,1.18,3,0,3,1.82,44.7,50.18,46.3,0.18,0.54,183,12,14,10,77.78,18.52,13.51,5,4,16,9,13,91.2,55.24,68.13,73.31,173.33,95.38,2,Greuther Fürth 0-3 Bochum,2025-11-29,W,3,1,0,0,5.479999999999997,-0.36000000000000004,2.19,0.81,13.833333333333336,9.666666666666668,2.425925925925926,2.388888888888889
21,Bochum,3.35,1.18,2.17,2.12,1.15,0.97,0.47,0.02,0.45,2.59,1.18,1.41,1,2,-1,-3.17,57,67.99,54.51,1,0.17,318,16,23,10,23,58.82,13.44,6,2,44,13,1,200.2,81.05,54.87,47.06,133.3,74.65,0,Bochum 1-2 Dynamo Dresden,2025-11-21,L,0,0,0,1,10.989999999999995,0.83,2.5,-2.5,3.35,2.12,6.941176470588235,6.76470588235294
