,Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1 xT,Shots Faced per 1 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date,Result,Pts,Win,Draw,Loss,Field Tilt - Possession,xT Difference,xPts,Pts-xPts,xG per 1 xT,Open Play xG per 1 xT,xGA per 1 xT Against,Open Play xGA per 1 xT Against
16,Holstein Kiel,1.52,1.08,0.44,1.52,0.66,0.86,0,0.42,-0.42,1.52,1.08,0.44,2,0,2,1.56,37.5,24.05,37.33,0.32,0.8,78,7,7,18,21.88,22.5,12.81,2,14,10,1,12,36.2,17.21,67.47,74.97,61.27,31.69,1,Holstein Kiel 2-0 Paderborn,2026-01-18,W,3,1,0,0,-13.45,-0.48000000000000004,1.88,1.12,4.75,4.75,1.35,0.825
17,Holstein Kiel,1.26,1.9,-0.64,1.06,1.14,-0.08,0.2,0.76,-0.56,1.26,1.9,-0.64,2,1,1,1.64,48.9,39.8,39.68,0.65,1.22,147,13,12,19,18.46,15.57,17.96,2,4,19,7,7,79.1,39.12,72.67,47.64,74.53,37.98,0,Holstein Kiel 2-1 Dynamo Dresden,2025-12-20,W,3,1,0,0,-9.100000000000001,-0.57,1.04,1.96,1.9384615384615385,1.6307692307692307,1.5573770491803278,0.9344262295081966
18,Holstein Kiel,2.59,3.56,-0.97,0.94,2.78,-1.84,0.13,0.02,0.11,1.07,2.8,-1.73,3,3,0,0.97,43.1,39,40.83,0.53,0.94,113,8,15,18,28.3,19.15,13,0,7,16,4,14,63.8,35.15,65.2,70.01,87.1,44.03,5,Magdeburg 3-3 Holstein Kiel,2025-12-13,D,1,0,1,0,-4.100000000000001,-0.4099999999999999,1.14,-0.14,4.886792452830188,1.7735849056603772,3.787234042553192,2.9574468085106385
19,Holstein Kiel,0.91,3.07,-2.16,0.91,2.29,-1.38,0,0.03,-0.03,0.91,2.31,-1.4,1,1,0,2.16,61.8,50.39,43.97,0.73,1.07,192,10,11,20,15.07,18.69,8.07,6,2,20,4,17,51.5,33.14,9.07,6.55,21.47,9.71,1,Eintracht Braunschweig 1-1 Holstein Kiel,2025-12-07,D,1,0,1,0,-11.409999999999997,-0.3400000000000001,0.4,0.6,1.2465753424657535,1.2465753424657535,2.8691588785046727,2.1401869158878504
20,Holstein Kiel,0.91,1.57,-0.66,0.62,0.95,-0.33,0.29,0.62,-0.33,0.91,1.57,-0.66,0,1,-1,-0.34,51.7,48,42.87,0.49,0.91,185,10,9,9,18.37,9.89,12.03,3,7,16,8,13,54.1,42.13,55.33,37.18,41.43,27.35,1,Holstein Kiel 0-1 Hertha BSC,2025-11-29,L,0,0,0,1,-3.700000000000003,-0.42000000000000004,0.91,-0.91,1.8571428571428572,1.2653061224489797,1.7252747252747254,1.0439560439560438
21,Holstein Kiel,1.72,4.63,-2.91,0.96,3.18,-2.22,0,1.44,-1.44,0.96,4.63,-3.67,1,4,-3,-0.09,37.5,22.41,36.97,0.25,1.75,100,6,8,28,32,16,12.38,4,14,9,3,16,13.5,5.18,76.07,74.67,11.59,2.68,0,Kaiserslautern 4-1 Holstein Kiel,2025-11-23,L,0,0,0,1,-15.09,-1.5,0.54,-0.54,6.88,3.84,2.6457142857142855,1.8171428571428572
22,Holstein Kiel,1.17,1.3,-0.13,1.14,1.13,0.01,0.03,0.16,-0.13,1.17,1.3,-0.13,1,0,1,1.13,44.5,32.23,41.15,0.55,1.35,131,5,13,17,23.64,12.59,10.03,6,9,9,3,9,40.6,19.52,52.27,49.43,54.47,23.48,2,Holstein Kiel 1-0 Fortuna Düsseldorf,2025-11-09,W,3,1,0,0,-12.270000000000003,-0.8,1.38,1.62,2.127272727272727,2.0727272727272723,0.9629629629629629,0.8370370370370369
23,Holstein Kiel,2.56,2.25,0.31,2.14,1.39,0.75,0.42,0.1,0.32,2.56,1.49,1.07,1,2,-1,-1.31,58.7,55.8,45.35,0.45,0.6,232,12,17,12,37.78,20,6.6,2,8,28,7,18,99,62.23,12.53,10.83,49.67,35.58,0,Preußen Münster 2-1 Holstein Kiel,2025-10-31,L,0,0,0,1,-2.9000000000000057,-0.14999999999999997,1.65,-1.65,5.688888888888889,4.7555555555555555,3.75,2.3166666666666664
24,Holstein Kiel,1.77,1.15,0.62,1.34,0.29,1.05,0.43,0.11,0.32,1.77,0.39,1.38,1,1,0,-0.62,65.8,59.01,50.18,1.3,0.53,257,24,19,12,14.62,22.64,5.76,5,5,28,9,7,157.6,76.21,5.27,4.38,76.23,44.21,0,Holstein Kiel 1-1 Bochum,2025-10-25,D,1,0,1,0,-6.789999999999999,0.77,1.98,-0.98,1.3615384615384616,1.0307692307692309,2.1698113207547167,0.5471698113207547
25,Holstein Kiel,1.3,2.1,-0.8,1.27,2.1,-0.83,0.03,0,0.03,1.3,2.1,-0.8,1,1,0,0.8,59.4,58.51,46.08,0.89,0.76,233,20,12,16,13.48,21.05,8.49,8,2,18,7,16,86,57.1,30,23.51,46.97,29.33,3,Nürnberg 1-1 Holstein Kiel,2025-10-19,D,1,0,1,0,-0.8900000000000006,0.13,0.97,0.03,1.4606741573033708,1.4269662921348314,2.763157894736842,2.763157894736842
26,Holstein Kiel,2.52,0.57,1.95,1.96,0.57,1.39,0.56,0,0.56,2.52,0.57,1.95,1,1,0,-1.95,60.5,56.1,45.12,0.64,0.58,243,14,22,8,34.38,13.79,14.41,1,4,30,5,9,140.4,65,27.33,19.77,91.13,42.87,3,Holstein Kiel 1-1 Darmstadt 98,2025-10-04,D,1,0,1,0,-4.399999999999999,0.06000000000000005,2.72,-1.72,3.9375,3.0625,0.9827586206896551,0.9827586206896551
27,Holstein Kiel,0.84,2.78,-1.94,0.56,1.48,-0.92,0.28,0.54,-0.26,0.84,2.02,-1.18,0,1,-1,0.94,41,33.1,39.82,0.38,1.04,111,13,12,19,31.58,18.27,11.11,3,4,11,4,14,29.3,15.94,56.13,70.82,44.17,24.47,2,Elversberg 1-0 Holstein Kiel,2025-09-27,L,0,0,0,1,-7.899999999999999,-0.66,0.41,-0.41,2.2105263157894735,1.473684210526316,2.673076923076923,1.423076923076923
28,Holstein Kiel,1.95,1.6,0.35,1.03,1.3,-0.27,0.16,0.3,-0.14,1.19,1.6,-0.41,3,0,3,2.65,46,30.15,39.71,0.27,0.6,142,9,11,13,40.74,21.67,15.57,4,3,7,4,14,37,20.04,68,49.13,88.62,44.9,1,Holstein Kiel 3-0 Karlsruher SC,2025-09-21,W,3,1,0,0,-15.850000000000001,-0.32999999999999996,1.73,1.27,7.222222222222221,3.814814814814815,2.666666666666667,2.166666666666667
29,Holstein Kiel,1.29,0.83,0.46,1.26,0.55,0.71,0.03,0.28,-0.25,1.29,0.83,0.46,1,0,1,0.54,47.5,22.57,33.54,0.27,0.91,89,6,10,12,37.04,13.19,12.25,2,6,7,3,13,24.6,14.7,12.47,12.43,23.57,12.52,2,Schalke 04 0-1 Holstein Kiel,2025-09-13,W,3,1,0,0,-24.93,-0.64,1.99,1.01,4.777777777777778,4.666666666666666,0.9120879120879121,0.6043956043956045
30,Holstein Kiel,0.94,1.03,-0.09,0.93,0.89,0.04,0.01,0.13,-0.12,0.94,1.03,-0.09,1,2,-1,-0.91,40.2,29.21,37.51,0.74,0.37,97,4,9,12,12.16,32.43,11.79,3,8,9,1,23,30.1,16.46,81.67,70.41,40.4,25.02,1,Holstein Kiel 1-2 Hannover 96,2025-08-30,L,0,0,0,1,-10.990000000000002,0.37,1.39,-1.39,1.2702702702702702,1.2567567567567568,2.7837837837837838,2.4054054054054053
31,Holstein Kiel,3.37,1.13,2.24,3.37,1.04,2.33,0,0.09,-0.09,3.37,1.13,2.24,2,0,2,-0.24,45.2,36.83,43.94,0.71,0.77,142,9,17,15,23.94,19.48,11.93,4,3,16,3,18,64.1,39.06,48.93,60.07,77.6,58.79,1,Greuther Fürth 0-2 Holstein Kiel,2025-08-24,W,3,1,0,0,-8.370000000000005,-0.06000000000000005,2.53,0.47,4.746478873239437,4.746478873239437,1.4675324675324675,1.3506493506493507
32,Holstein Kiel,1.55,1.45,0.1,1.37,0.69,0.68,0.18,0.75,-0.57,1.55,1.45,0.1,0,2,-2,-2.1,58.8,52.77,46.12,1.06,0.31,219,22,15,12,14.15,38.71,7.37,9,7,28,9,13,105.6,60.62,35.13,27.3,28.37,17.79,1,Holstein Kiel 0-2 Arminia Bielefeld,2025-08-10,L,0,0,0,1,-6.029999999999994,0.75,1.58,-1.58,1.4622641509433962,1.2924528301886793,4.67741935483871,2.225806451612903
33,Holstein Kiel,0.42,1.32,-0.9,0.42,1.26,-0.84,0,0.06,-0.06,0.42,1.32,-0.9,1,2,-1,-0.1,52.8,47.62,44.82,0.53,0.9,193,13,7,9,13.21,10,12.17,3,5,9,0,12,62.3,42.85,49.33,44.76,67.8,35.7,7,Paderborn 2-1 Holstein Kiel,2025-08-02,L,0,0,0,1,-5.18,-0.37,0.44,-0.44,0.7924528301886792,0.7924528301886792,1.4666666666666668,1.4
